6	127890588	127890998	PVT1_2
6	127939507	127939676	PVT1_3
6	127989161	127989291	PVT1_4
6	127996560	127996681	PVT1_5
6	127890588	127890998	PVT1_3
6	127932464	127932720	PVT1_4
6	127890588	127890998	PVT1_2
6	127932052	127932198	PVT1_3
6	127932464	127932701	PVT1_4
6	127890588	127890998	PVT1_2
6	127939507	127939676	PVT1_3
6	127983903	127984204	PVT1_4
6	127989161	127989291	PVT1_5
6	128082752	128082848	PVT1_6
6	128096517	128096654	PVT1_7
6	128100979	128101247	PVT1_8
6	127890588	127890998	PVT1_2
6	127939507	127939676	PVT1_3
6	127989161	127990365	PVT1_4
6	127890588	127890998	PVT1_2
6	127939507	127939676	PVT1_3
6	127989161	127989291	PVT1_4
6	128096520	128096654	PVT1_5
6	128099369	128099890	PVT1_6
6	127890588	127890998	PVT1_3
6	127939507	127939676	PVT1_4
6	127989161	127989291	PVT1_5
6	128070159	128070361	PVT1_6
6	128096517	128096654	PVT1_7
6	128099369	128099573	PVT1_8
6	128100979	128101256	PVT1_9
6	127890588	127890998	PVT1_3
6	127939507	127939676	PVT1_4
6	127983903	127984204	PVT1_5
6	127989161	127989291	PVT1_6
6	128009589	128009718	PVT1_7
6	128010317	128010444	PVT1_8
6	128095691	128095817	PVT1_9
6	128096517	128096654	PVT1_10
6	128100979	128101256	PVT1_11
6	127890588	127890998	PVT1_2
6	127932464	127932708	PVT1_3
6	127882061	127882185	PVT1_3
6	127890588	127890998	PVT1_4
6	127932464	127932712	PVT1_5
6	127890588	127890998	PVT1_2
6	127939507	127939676	PVT1_3
6	127989161	127989291	PVT1_4
6	127996560	127996598	PVT1_5
6	127998199	127998359	PVT1_6
6	128016634	128017216	PVT1_7
6	127890627	127890998	PVT1_1
6	127939507	127939676	PVT1_2
6	127983903	127984204	PVT1_3
6	127989161	127989291	PVT1_4
6	128070159	128070272	PVT1_5
6	128096517	128096654	PVT1_6
6	128099369	128099573	PVT1_7
6	128100979	128101253	PVT1_8
6	127984003	127984204	PVT1_1
6	127989161	127989291	PVT1_2
6	128009589	128009718	PVT1_3
6	128010317	128010444	PVT1_4
6	128070159	128070272	PVT1_5
6	128074072	128074291	PVT1_6
6	128096517	128096654	PVT1_7
6	128099369	128099573	PVT1_8
6	128100979	128101252	PVT1_9
6	127997044	127998359	PVT1_1
6	127998911	127999334	PVT1_2
6	128027508	128027755	PVT1_1
6	128031057	128031143	PVT1_2
6	128031958	128032272	PVT1_3
6	128070159	128070272	PVT1_4
6	128096517	128096654	PVT1_5
6	128100979	128101099	PVT1_6
6	128046603	128046712	PVT1_1
6	128048447	128048609	PVT1_2
6	128070159	128070361	PVT1_3
6	128074069	128074291	PVT1_4
6	128096517	128096654	PVT1_5
6	128100979	128101256	PVT1_6
6	128049151	128049441	PVT1_1
6	128049584	128049748	PVT1_2
6	128070159	128070272	PVT1_3
6	128082752	128082848	PVT1_4
6	128096517	128096763	PVT1_5
6	127946558	127948723	TMEM75_1
6	128427657	128427916	LINC00824_1
6	128423500	128423593	LINC00824_2
6	128421742	128421814	LINC00824_3
6	128414213	128414408	LINC00824_4
6	128406775	128406846	LINC00824_5
6	128405268	128406633	LINC00824_6
6	128415365	128415381	LINC00824_1
6	128414540	128414690	LINC00824_2
6	128414213	128414408	LINC00824_3
6	128406775	128406846	LINC00824_4
6	128406260	128406633	LINC00824_5
6	128428235	128428384	LINC00824_2
6	128423500	128423593	LINC00824_3
6	128422912	128423026	LINC00824_4
6	128421742	128421814	LINC00824_5
6	128420711	128420823	LINC00824_6
5	127890588	127890998	PVT1_2
5	127939507	127939676	PVT1_3
5	127855154	127855319	PVT1_2
5	127890588	127890998	PVT1_3
5	127939507	127939676	PVT1_4
5	127942418	127943442	PVT1_5
5	127890588	127890998	PVT1_3
5	127855154	127855319	PVT1_4
5	127890588	127890998	PVT1_5
5	127932464	127932696	PVT1_6
5	127890588	127890998	PVT1_2
5	127939507	127939676	PVT1_3
5	127855154	127855319	PVT1_2
5	127890588	127890998	PVT1_3
5	127939507	127939676	PVT1_4
5	127851933	127852347	PVT1_2
5	127890588	127890998	PVT1_3
5	127939507	127939676	PVT1_4
5	127890588	127890998	PVT1_2
5	127855154	127855319	PVT1_3
5	127890588	127890998	PVT1_4
5	127932464	127932474	PVT1_5
5	127939507	127939676	PVT1_6
5	127890588	127890998	PVT1_2
5	127939507	127939676	PVT1_3
5	127855154	127855319	PVT1_2
5	127890588	127890998	PVT1_3
5	127932464	127932720	PVT1_4
5	127890588	127890998	PVT1_2
5	127932052	127932198	PVT1_3
5	127932464	127932701	PVT1_4
5	127890588	127890998	PVT1_2
5	127939507	127939676	PVT1_3
5	127890588	127890998	PVT1_2
5	127939507	127939676	PVT1_3
5	127890588	127890998	PVT1_2
5	127939507	127939676	PVT1_3
5	127855154	127855319	PVT1_2
5	127890588	127890998	PVT1_3
5	127939507	127939676	PVT1_4
5	127890588	127890998	PVT1_3
5	127939507	127939676	PVT1_4
5	127854395	127855319	PVT1_1
5	127890588	127890998	PVT1_2
5	127932464	127932708	PVT1_3
5	127854399	127854423	PVT1_1
5	127855154	127855319	PVT1_2
5	127882061	127882185	PVT1_3
5	127890588	127890998	PVT1_4
5	127932464	127932712	PVT1_5
5	127855208	127855319	PVT1_1
5	127890588	127890998	PVT1_2
5	127939507	127939676	PVT1_3
5	127890627	127890998	PVT1_1
5	127939507	127939676	PVT1_2
5	127946558	127948547	TMEM75_1
11	128965906	128966001	CCDC26_1
11	128964529	128964570	CCDC26_2
11	128808073	128808169	CCDC26_3
11	128641998	128654063	CCDC26_4
11	128965942	128966001	CCDC26_1
11	128964529	128964570	CCDC26_2
11	128920822	128920883	CCDC26_3
11	128920243	128920348	CCDC26_4
11	128918878	128919002	CCDC26_5
11	128916801	128916916	CCDC26_6
11	128904772	128905133	CCDC26_7
11	129019397	129019430	CCDC26_5
11	129017838	129017891	CCDC26_6
11	128991146	128991976	CCDC26_7
4	127339280	127339435	PCAT1_6
4	127398892	127399211	PCAT1_7
4	127301358	127301470	PCAT1_2
4	127311519	127311716	PCAT1_3
4	127322072	127322226	PCAT1_4
4	127339280	127339435	PCAT1_5
4	127322203	127322226	PCAT1_1
4	127339280	127340717	PCAT1_2
4	127322204	127322226	PCAT1_1
4	127339280	127339435	PCAT1_2
4	127398892	127399018	PCAT1_3
4	127403579	127403804	PCAT1_4
4	127404297	127404409	PCAT1_5
4	127408752	127409031	PCAT1_6
4	127414887	127415022	PCAT1_7
4	127415442	127415672	PCAT1_8
4	127418772	127419050	PCAT1_9
4	127420828	127421374	CASC8_1
4	127323014	127323154	CASC8_2
4	127481633	127482139	CASC8_1
4	127480727	127481071	CASC8_2
4	127479703	127479806	CASC8_3
4	127479082	127479170	CASC8_4
4	127420828	127420963	CASC8_5
4	127322182	127322226	POU5F1B_1
4	127339280	127339435	POU5F1B_2
4	127414887	127415022	POU5F1B_3
4	127415442	127417210	POU5F1B_4
4	127409025	127409031	POU5F1B_1
4	127414887	127415022	POU5F1B_2
4	127415442	127420066	POU5F1B_3
4	127400398	127402150	CCAT2_1
4	127733824	127733967	CASC11_1
4	127691789	127691866	CASC11_2
4	127686342	127689423	CASC11_3
4	127733824	127733956	CASC11_1
4	127715946	127716168	CASC11_2
4	127703049	127703243	CASC11_3
4	127700607	127700839	CASC11_4
4	127738793	127738987	CASC11_1
4	127733824	127733959	CASC11_2
4	127730156	127730922	CASC11_3
4	127735433	127736623	MYC_1
4	127738247	127739019	MYC_2
4	127740397	127740477	MYC_3
4	127735472	127735817	MYC_1
4	127735658	127735836	MYC_1
4	127738279	127739019	MYC_2
4	127740395	127741434	MYC_3
4	127736045	127736612	MYC_1
4	127736083	127736623	MYC_1
4	127738247	127739019	MYC_2
4	127740395	127741434	MYC_3
4	127736219	127736623	MYC_1
4	127738250	127739019	MYC_2
4	127740395	127741372	MYC_3
4	127736230	127736623	MYC_1
4	127738247	127739019	MYC_2
4	127740395	127742951	MYC_3
4	127736593	127736623	MYC_1
4	127738247	127739019	MYC_2
4	127740395	127740958	MYC_3
4	127736593	127736623	MYC_1
4	127738250	127739019	MYC_2
4	127740395	127740958	MYC_3
4	127737620	127737686	MYC_1
4	127738247	127739019	MYC_2
4	127740395	127741434	MYC_3
4	127794536	127794734	PVT1_1
4	127794537	127794734	PVT1_1
4	127855154	127855319	PVT1_2
4	127794540	127794734	PVT1_1
4	127795893	127796071	PVT1_2
4	127794541	127794734	PVT1_1
4	127795893	127796008	PVT1_2
4	127816827	127816884	PVT1_3
4	127855154	127855319	PVT1_4
4	127794562	127794734	PVT1_1
4	127794566	127794734	PVT1_1
4	127855154	127855319	PVT1_2
4	127794574	127794734	PVT1_1
4	127851933	127852347	PVT1_2
4	127794575	127794734	PVT1_1
4	127795154	127795294	PVT1_1
4	127795893	127796071	PVT1_2
4	127855154	127855319	PVT1_3
4	127795195	127796071	PVT1_1
4	127795220	127796008	PVT1_1
4	127855154	127855319	PVT1_2
4	127795345	127796071	PVT1_1
4	127795352	127796071	PVT1_1
4	127795408	127795535	PVT1_1
4	127795893	127796071	PVT1_2
4	127816827	127816884	PVT1_3
4	127818899	127818998	PVT1_4
4	127819908	127820382	PVT1_5
4	127795801	127796008	PVT1_1
4	127795807	127796071	PVT1_1
4	127795925	127796071	PVT1_1
4	127855154	127855319	PVT1_2
4	127796032	127796071	PVT1_1
4	127803149	127803559	PVT1_2
4	127854395	127855319	PVT1_1
4	127854399	127854423	PVT1_1
4	127855154	127855319	PVT1_2
4	127855208	127855319	PVT1_1
1	56603814	56603992	TMEM260_4
1	56605569	56605683	TMEM260_5
1	56609105	56609285	TMEM260_6
1	56612244	56612285	TMEM260_7
1	56615943	56616027	TMEM260_8
1	56617182	56617297	TMEM260_9
1	56618593	56618763	TMEM260_10
1	56621530	56621702	TMEM260_11
1	56625381	56625530	TMEM260_12
1	56632994	56633171	TMEM260_13
1	56634898	56634952	TMEM260_14
1	56636507	56636598	TMEM260_15
1	56647242	56649515	TMEM260_16
1	56603814	56603992	TMEM260_4
1	56605569	56605683	TMEM260_5
1	56609105	56609285	TMEM260_6
1	56612244	56612285	TMEM260_7
1	56615943	56616027	TMEM260_8
1	56617182	56617297	TMEM260_9
1	56618593	56618763	TMEM260_10
1	56625381	56625530	TMEM260_11
1	56632994	56633171	TMEM260_12
1	56634898	56634953	TMEM260_13
