hs8	127738279	127739019	MYC_2
hs8	127740395	127741434	MYC_3
hs8	127736045	127736612	MYC_1
hs8	127736083	127736623	MYC_1
hs8	127738247	127739019	MYC_2
hs8	127740395	127741434	MYC_3
hs8	127736219	127736623	MYC_1
hs8	127738250	127739019	MYC_2
hs8	127740395	127741372	MYC_3
hs8	127736230	127736623	MYC_1
hs8	127738247	127739019	MYC_2
hs8	127740395	127742951	MYC_3
hs8	127736593	127736623	MYC_1
hs8	127738247	127739019	MYC_2
hs8	127740395	127740958	MYC_3
hs8	127736593	127736623	MYC_1
hs8	127738250	127739019	MYC_2
hs8	127740395	127740958	MYC_3
hs8	127737620	127737686	MYC_1
hs8	127738247	127739019	MYC_2
hs8	127740395	127741434	MYC_3
hs8	127794536	127794734	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127939507	127939676	PVT1_3
hs8	127969415	127969537	PVT1_4
hs8	127989161	127989291	PVT1_5
hs8	127996560	127996670	PVT1_6
hs8	127794537	127794734	PVT1_1
hs8	127855154	127855319	PVT1_2
hs8	127890588	127890998	PVT1_3
hs8	127939507	127939676	PVT1_4
hs8	127942418	127943442	PVT1_5
hs8	127794540	127794734	PVT1_1
hs8	127795893	127796071	PVT1_2
hs8	127890588	127890998	PVT1_3
hs8	127989161	127989291	PVT1_4
hs8	127794541	127794734	PVT1_1
hs8	127795893	127796008	PVT1_2
hs8	127816827	127816884	PVT1_3
hs8	127855154	127855319	PVT1_4
hs8	127890588	127890998	PVT1_5
hs8	127932464	127932696	PVT1_6
hs8	127794562	127794734	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127939507	127939676	PVT1_3
hs8	127989161	127989291	PVT1_4
hs8	127794566	127794734	PVT1_1
hs8	127855154	127855319	PVT1_2
hs8	127890588	127890998	PVT1_3
hs8	127939507	127939676	PVT1_4
hs8	127989161	127989291	PVT1_5
hs8	127794574	127794734	PVT1_1
hs8	127851933	127852347	PVT1_2
hs8	127890588	127890998	PVT1_3
hs8	127939507	127939676	PVT1_4
hs8	127989161	127989291	PVT1_5
hs8	127996560	127996598	PVT1_6
hs8	127998199	127998359	PVT1_7
hs8	127794575	127794734	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127989161	127989291	PVT1_3
hs8	127795154	127795294	PVT1_1
hs8	127795893	127796071	PVT1_2
hs8	127855154	127855319	PVT1_3
hs8	127890588	127890998	PVT1_4
hs8	127932464	127932474	PVT1_5
hs8	127939507	127939676	PVT1_6
hs8	127989161	127989291	PVT1_7
hs8	127994882	127995093	PVT1_8
hs8	127996560	127996598	PVT1_9
hs8	127998199	127998359	PVT1_10
hs8	127795195	127796071	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127939507	127939676	PVT1_3
hs8	127989161	127989291	PVT1_4
hs8	127996560	127996681	PVT1_5
hs8	127795220	127796008	PVT1_1
hs8	127855154	127855319	PVT1_2
hs8	127890588	127890998	PVT1_3
hs8	127932464	127932720	PVT1_4
hs8	127795345	127796071	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127932052	127932198	PVT1_3
hs8	127932464	127932701	PVT1_4
hs8	127795352	127796071	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127939507	127939676	PVT1_3
hs8	127983903	127984204	PVT1_4
hs8	127989161	127989291	PVT1_5
hs8	127795408	127795535	PVT1_1
hs8	127795893	127796071	PVT1_2
hs8	127816827	127816884	PVT1_3
hs8	127818899	127818998	PVT1_4
hs8	127819908	127820382	PVT1_5
hs8	127795801	127796008	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127939507	127939676	PVT1_3
hs8	127989161	127990365	PVT1_4
hs8	127795807	127796071	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127939507	127939676	PVT1_3
hs8	127989161	127989291	PVT1_4
hs8	127795925	127796071	PVT1_1
hs8	127855154	127855319	PVT1_2
hs8	127890588	127890998	PVT1_3
hs8	127939507	127939676	PVT1_4
hs8	127989161	127989291	PVT1_5
hs8	127796032	127796071	PVT1_1
hs8	127803149	127803559	PVT1_2
hs8	127890588	127890998	PVT1_3
hs8	127939507	127939676	PVT1_4
hs8	127983903	127984204	PVT1_5
hs8	127989161	127989291	PVT1_6
hs8	127854395	127855319	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127932464	127932708	PVT1_3
hs8	127854399	127854423	PVT1_1
hs8	127855154	127855319	PVT1_2
hs8	127882061	127882185	PVT1_3
hs8	127890588	127890998	PVT1_4
hs8	127932464	127932712	PVT1_5
hs8	127855208	127855319	PVT1_1
hs8	127890588	127890998	PVT1_2
hs8	127939507	127939676	PVT1_3
hs8	127989161	127989291	PVT1_4
hs8	127996560	127996598	PVT1_5
hs8	127998199	127998359	PVT1_6
hs8	127890627	127890998	PVT1_1
hs8	127939507	127939676	PVT1_2
hs8	127983903	127984204	PVT1_3
hs8	127989161	127989291	PVT1_4
hs8	127984003	127984204	PVT1_1
hs8	127989161	127989291	PVT1_2
hs8	127997044	127998359	PVT1_1
hs8	127998911	127999334	PVT1_2
hs8	127795961	127796028	MIR1204_1
hs8	127946558	127948723	TMEM75_1
hs8	127960632	127960695	MIR1205_1
hs8	128008897	128008956	MIR1206_1
