5	1271233	1271319	TERT_8	
5	1272299	1272395	TERT_9	
5	1278755	1278911	TERT_10	
5	1279405	1279585	TERT_11	
5	1280272	1280453	TERT_12	
5	1282543	1282739	TERT_13	
5	1293427	1294781	TERT_14	
5	1294885	1295104	TERT_15	
5	1254731	1254779	TERT_1	
5	1255401	1255526	TERT_2	
5	1258712	1258774	TERT_3	
5	1260588	1260715	TERT_4	
5	1264518	1264649	TERT_5	
5	1264362	1264707	TERT_1	
5	1266578	1266639	TERT_2	
5	1317866	1318568	CLPTM1L_1	
5	1320730	1320846	CLPTM1L_2	
5	1321749	1321794	CLPTM1L_3	
5	1321878	1321934	CLPTM1L_4	
5	1322991	1323026	CLPTM1L_5	
5	1323901	1323984	CLPTM1L_6	
5	1324877	1324928	CLPTM1L_7	
5	1325865	1325931	CLPTM1L_8	
5	1330394	1330498	CLPTM1L_9	
5	1331913	1331998	CLPTM1L_10	
5	1334403	1334498	CLPTM1L_11	
5	1335171	1335289	CLPTM1L_12	
5	1338018	1338097	CLPTM1L_13	
5	1338974	1339120	CLPTM1L_14	
5	1341785	1341975	CLPTM1L_15	
5	1344465	1344566	CLPTM1L_16	
5	1344794	1345214	CLPTM1L_17	
5	1317867	1318568	CLPTM1L_1	
5	1320730	1320846	CLPTM1L_2	
5	1321749	1321794	CLPTM1L_3	
5	1321878	1321934	CLPTM1L_4	
5	1322991	1323026	CLPTM1L_5	
5	1323901	1323984	CLPTM1L_6	
5	1324877	1324928	CLPTM1L_7	
5	1325865	1325931	CLPTM1L_8	
5	1331917	1331998	CLPTM1L_9	
5	1334403	1334498	CLPTM1L_10	
5	1335171	1335289	CLPTM1L_11	
5	1338018	1338097	CLPTM1L_12	
5	1338974	1339120	CLPTM1L_13	
5	1341785	1341853	CLPTM1L_14	
5	1317982	1318568	CLPTM1L_1	
5	1320730	1320846	CLPTM1L_2	
5	1321749	1321794	CLPTM1L_3	
5	1321878	1321934	CLPTM1L_4	
5	1322991	1323026	CLPTM1L_5	
5	1323901	1323984	CLPTM1L_6	
5	1324877	1325931	CLPTM1L_7	
5	1330394	1331959	CLPTM1L_8	
5	1318006	1318568	CLPTM1L_1	
5	1320730	1320846	CLPTM1L_2	
5	1321749	1321794	CLPTM1L_3	
5	1321878	1321934	CLPTM1L_4	
5	1322991	1323026	CLPTM1L_5	
5	1323901	1323984	CLPTM1L_6	
5	1324877	1324928	CLPTM1L_7	
5	1325865	1325931	CLPTM1L_8	
5	1331917	1331998	CLPTM1L_9	
5	1334403	1334498	CLPTM1L_10	
5	1335171	1335289	CLPTM1L_11	
5	1338018	1338097	CLPTM1L_12	
5	1338974	1339120	CLPTM1L_13	
5	1341785	1341975	CLPTM1L_14	
5	1344465	1344566	CLPTM1L_15	
5	1344794	1345002	CLPTM1L_16	
5	1318289	1318568	CLPTM1L_1	
5	1320730	1320846	CLPTM1L_2	
5	1321749	1321794	CLPTM1L_3	
5	1321878	1321934	CLPTM1L_4	
5	1322991	1323026	CLPTM1L_5	
5	1323901	1323984	CLPTM1L_6	
5	1324877	1324928	CLPTM1L_7	
5	1325865	1325942	CLPTM1L_8	
5	1318413	1318568	CLPTM1L_1	
5	1320730	1320846	CLPTM1L_2	
5	1321749	1321794	CLPTM1L_3	
5	1321878	1321944	CLPTM1L_4	
5	1318469	1318568	CLPTM1L_1	
5	1320730	1320846	CLPTM1L_2	
5	1321749	1321794	CLPTM1L_3	
5	1321878	1321934	CLPTM1L_4	
5	1322991	1323026	CLPTM1L_5	
5	1323901	1323984	CLPTM1L_6	
5	1324877	1324928	CLPTM1L_7	
5	1325865	1325931	CLPTM1L_8	
5	1326129	1326370	CLPTM1L_9	
5	1320322	1320846	CLPTM1L_1	
5	1321749	1321794	CLPTM1L_2	
5	1321878	1321934	CLPTM1L_3	
5	1322991	1323026	CLPTM1L_4	
5	1323901	1323945	CLPTM1L_5	
5	1320729	1320846	CLPTM1L_1	
5	1321749	1321934	CLPTM1L_2	
5	1322991	1323030	CLPTM1L_3	
5	1320730	1320846	CLPTM1L_1	
5	1321749	1321794	CLPTM1L_2	
5	1321878	1321934	CLPTM1L_3	
5	1322991	1323026	CLPTM1L_4	
5	1323901	1323984	CLPTM1L_5	
5	1324877	1324928	CLPTM1L_6	
5	1325865	1325931	CLPTM1L_7	
5	1326375	1326551	CLPTM1L_8	
5	1320798	1320846	CLPTM1L_1	
5	1321749	1321934	CLPTM1L_2	
5	1322991	1323026	CLPTM1L_3	
5	1323901	1324152	CLPTM1L_4	
5	1321761	1321934	CLPTM1L_1	
5	1322991	1323026	CLPTM1L_2	
5	1323901	1323984	CLPTM1L_3	
5	1324877	1324972	CLPTM1L_4	
5	1322948	1323026	CLPTM1L_1	
5	1323901	1323984	CLPTM1L_2	
5	1324877	1324928	CLPTM1L_3	
5	1325865	1325931	CLPTM1L_4	
5	1330394	1330498	CLPTM1L_5	
5	1331913	1331998	CLPTM1L_6	
5	1334403	1334498	CLPTM1L_7	
5	1335171	1335236	CLPTM1L_8	
5	1323901	1323984	CLPTM1L_1	
5	1324877	1324928	CLPTM1L_2	
5	1325865	1325931	CLPTM1L_3	
5	1330394	1330546	CLPTM1L_4	
5	1331913	1331998	CLPTM1L_5	
5	1334403	1334498	CLPTM1L_6	
5	1335171	1335270	CLPTM1L_7	
5	1323947	1323984	CLPTM1L_1	
5	1324877	1324928	CLPTM1L_2	
5	1325865	1325931	CLPTM1L_3	
5	1330394	1330498	CLPTM1L_4	
5	1331913	1331998	CLPTM1L_5	
5	1332229	1332453	CLPTM1L_6	
5	1334472	1334498	CLPTM1L_1	
5	1335171	1335289	CLPTM1L_2	
5	1338018	1338433	CLPTM1L_3	
5	1392908	1394873	SLC6A3_1	
5	1401029	1401101	SLC6A3_2	
5	1403036	1403204	SLC6A3_3	
5	1406302	1406403	SLC6A3_4	
5	1409140	1409240	SLC6A3_5	
5	1409835	1409964	SLC6A3_6	
5	1411357	1411470	SLC6A3_7	
5	1414805	1414930	SLC6A3_8	
5	1416212	1416316	SLC6A3_9	
5	1420683	1420818	SLC6A3_10	
5	1421990	1422129	SLC6A3_11	
5	1432578	1432813	SLC6A3_12	
5	1441473	1441605	SLC6A3_13	
5	1443026	1443357	SLC6A3_14	
5	1445462	1445555	SLC6A3_15	
5	1394143	1394873	SLC6A3_1	
5	1401029	1401101	SLC6A3_2	
5	1401274	1401422	SLC6A3_3	
5	1414855	1414930	SLC6A3_1	
5	1416212	1416693	SLC6A3_2	
5	1456594	1458206	LPCAT1_1	
5	1460237	1460493	LPCAT1_2	
5	1461304	1461512	LPCAT1_3	
5	1461954	1463950	LPCAT1_4	
5	1466863	1467005	LPCAT1_5	
5	1470940	1471039	LPCAT1_6	
5	1474071	1474225	LPCAT1_7	
5	1474674	1474800	LPCAT1_8	
5	1477518	1477601	LPCAT1_9	
5	1479735	1479790	LPCAT1_10	
5	1481056	1481091	LPCAT1_11	
5	1483542	1483601	LPCAT1_12	
5	1488505	1488566	LPCAT1_13	
5	1489860	1489973	LPCAT1_14	
5	1494814	1495029	LPCAT1_15	
5	1501575	1501718	LPCAT1_16	
5	1523824	1524077	LPCAT1_17	
5	1461541	1463950	LPCAT1_1	
5	1466863	1467005	LPCAT1_2	
5	1470940	1471039	LPCAT1_3	
5	1474071	1474225	LPCAT1_4	
5	1474674	1474800	LPCAT1_5	
5	1477518	1477601	LPCAT1_6	
5	1479735	1479790	LPCAT1_7	
5	1481056	1481091	LPCAT1_8	
5	1483542	1483601	LPCAT1_9	
5	1488505	1488566	LPCAT1_10	
5	1489860	1489973	LPCAT1_11	
5	1494814	1495029	LPCAT1_12	
5	1501575	1501718	LPCAT1_13	
5	1523824	1524075	LPCAT1_14	
5	1461543	1463950	LPCAT1_1	
5	1466863	1467005	LPCAT1_2	
5	1467295	1467440	LPCAT1_3	
5	1479590	1479790	LPCAT1_1	
5	1481056	1481091	LPCAT1_2	
5	1483542	1483601	LPCAT1_3	
5	1488505	1488566	LPCAT1_4	
5	1489860	1489973	LPCAT1_5	
5	1494814	1494893	LPCAT1_6	
5	1483542	1483601	LPCAT1_1	
5	1488505	1488566	LPCAT1_2	
5	1489860	1489973	LPCAT1_3	
5	1494814	1495029	LPCAT1_4	
5	1501575	1501718	LPCAT1_5	
5	1521461	1521595	LPCAT1_6	
5	1523824	1523855	LPCAT1_7	
5	1488491	1488566	LPCAT1_1	
5	1489860	1489973	LPCAT1_2	
5	1494814	1495043	LPCAT1_3	
5	1567609	1569113	SDHAP3_1	
5	1572296	1572401	SDHAP3_2	
5	1574296	1574410	SDHAP3_3	
5	1576293	1576424	SDHAP3_4	
5	1579391	1579599	SDHAP3_5	
5	1585098	1585248	SDHAP3_6	
5	1589361	1589480	SDHAP3_7	
5	1593227	1593399	SDHAP3_8	
5	1594509	1594591	SDHAP3_9	
5	1572336	1572401	SDHAP3_1	
5	1574286	1574410	SDHAP3_2	
5	1576293	1576424	SDHAP3_3	
5	1576658	1576770	SDHAP3_4	
5	1589361	1589480	SDHAP3_5	
5	1593227	1593404	SDHAP3_6	
5	1589142	1589480	SDHAP3_1	
5	1593227	1593399	SDHAP3_2	
5	1594509	1594735	SDHAP3_3	
5	1798498	1799061	MRPL36_1	
5	1799905	1799951	MRPL36_2	
5	1798499	1799061	MRPL36_1	
5	1801447	1801480	MRPL36_2	
5	1798500	1799061	MRPL36_1	
5	1799884	1800009	MRPL36_2	
5	1798503	1799061	MRPL36_1	
5	1799923	1799952	MRPL36_2	
5	1798942	1799061	MRPL36_1	
5	1799190	1799864	MRPL36_2	
5	1801520	1801663	NDUFS6_1	
5	1802434	1802488	NDUFS6_2	
5	1814452	1814575	NDUFS6_3	
5	1815964	1816162	NDUFS6_4	
5	1801528	1801663	NDUFS6_1	
5	1802434	1802488	NDUFS6_2	
5	1814452	1814813	NDUFS6_3	
5	1801534	1801663	NDUFS6_1	
5	1802262	1802393	NDUFS6_2	
5	1877526	1878906	IRX4_1	
5	1879617	1879946	IRX4_2	
5	1880838	1880948	IRX4_3	
5	1881921	1882173	IRX4_4	
5	1882716	1883039	IRX4_5	
5	1877526	1878906	IRX4_1	
5	1879617	1879946	IRX4_2	
5	1880838	1880948	IRX4_3	
5	1881921	1882173	IRX4_4	
5	1882716	1882861	IRX4_5	
5	1887175	1887350	IRX4_6	
5	1877540	1878906	IRX4_1	
5	1879617	1879946	IRX4_2	
5	1880179	1880257	IRX4_3	
5	1880838	1880948	IRX4_4	
5	1881921	1882173	IRX4_5	
5	1882716	1882861	IRX4_6	
5	1886975	1887098	IRX4_7	
5	1877540	1878906	IRX4_1	
5	1879617	1879946	IRX4_2	
5	1880179	1880257	IRX4_3	
5	1880838	1880948	IRX4_4	
5	1881921	1882173	IRX4_5	
5	1882716	1882861	IRX4_6	
5	1887175	1887293	IRX4_7	
5	1877561	1878906	IRX4_1	
5	1879617	1879946	IRX4_2	
5	1880838	1880948	IRX4_3	
5	1881921	1882173	IRX4_4	
5	1882716	1882861	IRX4_5	
5	1886975	1887332	IRX4_6	
5	1877927	1878906	IRX4_1	
5	1879617	1879984	IRX4_2	
5	1880838	1880948	IRX4_3	
5	1881921	1882173	IRX4_4	
5	1882716	1882866	IRX4_5	
5	1878898	1878906	IRX4_1	
5	1879617	1879946	IRX4_2	
5	1880838	1880948	IRX4_3	
5	1881118	1881207	IRX4_4	
5	1879783	1879946	IRX4_1	
5	1880179	1880257	IRX4_2	
5	1880838	1880948	IRX4_3	
5	1881921	1882173	IRX4_4	
5	1882716	1882858	IRX4_5	
5	2745958	2746900	IRX2_1	
5	2747654	2747730	IRX2_2	
5	2748458	2749166	IRX2_3	
5	2749495	2749901	IRX2_4	
5	2751278	2751776	IRX2_5	
5	2746278	2747730	IRX2_1	
5	2748458	2749166	IRX2_2	
5	2749495	2749901	IRX2_3	
5	2751278	2751791	IRX2_4	
5	3595945	3596495	IRX1_1	
5	3599338	3600374	IRX1_2	
5	3600722	3600795	IRX1_3	
5	3601096	3601517	IRX1_4	
13	108859786	108863644	LIG4_1
13	108866885	108866958	LIG4_2
13	108867831	108867882	LIG4_3
13	108859786	108863644	LIG4_1
13	108866885	108867155	LIG4_2
13	108867831	108867883	LIG4_3
13	108859786	108863644	LIG4_1
13	108870509	108870716	LIG4_2
13	108859793	108863644	LIG4_1
13	108866885	108867130	LIG4_2
13	108859793	108863564	LIG4_1
13	108866885	108866958	LIG4_2
13	108867831	108867871	LIG4_3
13	108870739	108871007	ABHD13_1
13	108881546	108886591	ABHD13_2
13	108903587	108903664	TNFSF13B_1
13	108922447	108922765	TNFSF13B_2
13	108921976	108922582	TNFSF13B_1
13	108922687	108922772	TNFSF13B_2
13	108955600	108955713	TNFSF13B_3
13	108955801	108955952	TNFSF13B_4
13	108959173	108960832	TNFSF13B_5
13	108922065	108922582	TNFSF13B_1
13	108922687	108922772	TNFSF13B_2
13	108939150	108939207	TNFSF13B_3
13	108955600	108955713	TNFSF13B_4
13	108955801	108955952	TNFSF13B_5
13	108959173	108960832	TNFSF13B_6
13	108922243	108922582	TNFSF13B_1
13	108922687	108922772	TNFSF13B_2
13	108939150	108939207	TNFSF13B_3
13	108955801	108955815	TNFSF13B_4
13	108922574	108922772	TNFSF13B_1
13	108939150	108939207	TNFSF13B_2
13	108955123	108955241	TNFSF13B_3
13	108955600	108955713	TNFSF13B_4
13	108955801	108955952	TNFSF13B_5
13	108955653	108955952	TNFSF13B_1
13	108959173	108959381	TNFSF13B_2
13	109248499	109248587	MYO16_1
13	109318233	109318497	MYO16_2
13	109365008	109365079	MYO16_3
13	109379787	109379931	MYO16_4
13	109437982	109438091	MYO16_5
13	109445863	109445988	MYO16_6
13	109459026	109459152	MYO16_7
13	109472684	109472760	MYO16_8
13	109475472	109475626	MYO16_9
13	109496690	109496841	MYO16_10
13	109507790	109507901	MYO16_11
13	109518524	109518590	MYO16_12
13	109535406	109535534	MYO16_13
13	109540719	109540825	MYO16_14
13	109550363	109550481	MYO16_15
13	109562350	109562498	MYO16_16
13	109610035	109610147	MYO16_17
13	109613886	109614004	MYO16_18
13	109614771	109614843	MYO16_19
13	109617108	109617250	MYO16_20
13	109644723	109644796	MYO16_21
13	109661244	109661397	MYO16_22
13	109672058	109672259	MYO16_23
13	109699263	109699339	MYO16_24
13	109704647	109704823	MYO16_25
13	109707393	109707474	MYO16_26
13	109707737	109707943	MYO16_27
13	109753132	109753235	MYO16_28
13	109772717	109772814	MYO16_29
13	109777459	109777706	MYO16_30
13	109779629	109779898	MYO16_31
13	109792611	109793724	MYO16_32
13	109817248	109817407	MYO16_33
13	109831889	109831981	MYO16_34
13	109858956	109860345	MYO16_35
13	109248529	109248587	MYO16_1
13	109318233	109318497	MYO16_2
13	109365008	109365079	MYO16_3
13	109379787	109379931	MYO16_4
13	109437982	109438091	MYO16_5
13	109445863	109445988	MYO16_6
13	109459026	109459152	MYO16_7
13	109472684	109472760	MYO16_8
13	109475472	109475626	MYO16_9
13	109496690	109496841	MYO16_10
13	109507790	109507901	MYO16_11
13	109518524	109518590	MYO16_12
13	109535406	109535534	MYO16_13
13	109540719	109540825	MYO16_14
13	109550363	109550481	MYO16_15
13	109562350	109562498	MYO16_16
13	109610035	109610147	MYO16_17
13	109613886	109614004	MYO16_18
13	109614771	109614843	MYO16_19
13	109617108	109617250	MYO16_20
13	109644723	109644796	MYO16_21
13	109661244	109661397	MYO16_22
13	109672058	109672259	MYO16_23
13	109699263	109699339	MYO16_24
13	109700685	109701330	MYO16_25
13	109281958	109282220	MYO16_1
13	109318233	109318497	MYO16_2
13	109365008	109365079	MYO16_3
13	109379787	109379931	MYO16_4
13	109437982	109438091	MYO16_5
13	109445863	109445988	MYO16_6
13	109459026	109459152	MYO16_7
13	109472684	109472760	MYO16_8
13	109475472	109475626	MYO16_9
13	109496690	109496841	MYO16_10
13	109507790	109507901	MYO16_11
13	109518524	109518590	MYO16_12
13	109535406	109535534	MYO16_13
13	109540719	109540825	MYO16_14
13	109550363	109550481	MYO16_15
13	109562350	109562498	MYO16_16
13	109610035	109610147	MYO16_17
13	109613886	109614004	MYO16_18
13	109614771	109614843	MYO16_19
13	109617108	109617250	MYO16_20
13	109644723	109644796	MYO16_21
13	109661244	109661397	MYO16_22
13	109672058	109672259	MYO16_23
13	109699263	109699339	MYO16_24
13	109704647	109704823	MYO16_25
13	109707393	109707474	MYO16_26
13	109707737	109707943	MYO16_27
13	109753132	109753235	MYO16_28
13	109772717	109772814	MYO16_29
13	109777459	109777706	MYO16_30
13	109779629	109779898	MYO16_31
13	109792611	109793724	MYO16_32
13	109817248	109817407	MYO16_33
13	109831889	109831981	MYO16_34
13	109858956	109860353	MYO16_35
13	109431889	109432400	MYO16_1
13	109437982	109438088	MYO16_2
13	109445927	109445988	MYO16_1
13	109459026	109459152	MYO16_2
13	109472684	109472760	MYO16_3
13	109475472	109475626	MYO16_4
13	109496690	109496841	MYO16_5
13	109507790	109507901	MYO16_6
13	109518524	109518590	MYO16_7
13	109535406	109535534	MYO16_8
13	109540719	109540825	MYO16_9
13	109550363	109550481	MYO16_10
13	109562350	109562498	MYO16_11
13	109610035	109610147	MYO16_12
13	109613886	109614004	MYO16_13
13	109614771	109614843	MYO16_14
13	109617108	109617250	MYO16_15
13	109644723	109644796	MYO16_16
13	109661244	109661397	MYO16_17
13	109672058	109672259	MYO16_18
13	109699263	109699339	MYO16_19
13	109704647	109704823	MYO16_20
13	109707393	109707474	MYO16_21
13	109707737	109708405	MYO16_22
13	109507643	109507707	MYO16_1
13	109507790	109507901	MYO16_2
13	109518524	109518590	MYO16_3
13	109535406	109535534	MYO16_4
13	109540719	109540825	MYO16_5
